age,account_type,city_tier,tenure_days,account_balance,avg_monthly_spend,avg_txn_amount,avg_txn_per_day,usual_txn_hour,txn_type,txn_amount,txn_hour,txn_day_of_week,is_weekend,amount_to_avg_ratio,balance_drain_pct,hour_anomaly,velocity_24hr,new_txn_type_flag,large_round_amt_flag,days_since_last_txn,prior_fraud_complaint,fraud_type,is_fraud,account_type_enc,txn_type_enc,age_group
55,Savings,2,4177,73227,9011,480,2,8,IMPS,820,8,5,1,1.7,1.12,0,1,0,0,14,0,None,0,2,4,41-60
57,Current,3,2944,405290,34860,5046,4,8,UPI,6562,6,1,0,1.3,1.62,0,2,0,0,1,0,None,0,0,6,41-60
25,Savings,2,4841,143065,47139,2668,1,17,UPI,5259,17,0,0,1.97,3.68,0,1,0,0,0,0,None,0,2,6,18-25
42,Salary,3,4220,71864,13639,2035,3,13,UPI,27167,19,6,1,13.34,37.8,1,1,0,0,1,0,Phishing,1,1,6,41-60
44,Savings,3,3097,136367,22887,2554,1,20,IMPS,122652,3,4,0,48.0,89.94,1,6,1,0,1,0,Account_Takeover,1,2,4,41-60
46,Salary,1,809,166452,46619,2806,1,17,IMPS,111156,0,1,0,39.6,66.78,1,7,0,0,1,0,Account_Takeover,1,1,4,41-60
23,Savings,3,4548,169010,13287,833,1,16,DEBIT_CARD,1230,14,6,1,1.47,0.73,0,1,0,0,0,0,None,0,2,3,18-25
61,Savings,3,1487,66848,12629,759,1,11,IMPS,44171,6,5,1,50.0,66.08,1,1,0,0,0,1,Unauthorized_Transfer,1,2,4,60+
31,Salary,2,3032,187561,22396,1126,1,20,UPI,2618,21,0,0,2.32,1.4,0,1,0,0,0,0,None,0,1,6,26-40
26,Salary,2,4918,14584,3864,581,3,20,IMPS,306,18,6,1,0.53,2.1,0,1,1,0,1,0,None,0,1,4,26-40
19,Salary,1,3187,134432,31855,4142,5,19,NEFT,8831,20,3,0,2.13,6.57,0,2,0,0,7,0,None,0,1,5,18-25
18,Current,2,3880,176374,30920,3905,2,13,UPI,3489,9,5,1,0.89,1.98,0,2,0,0,14,0,None,0,0,6,18-25
43,Savings,1,4112,176508,58834,7890,2,17,UPI,99161,14,0,0,12.57,56.18,0,1,1,0,1,0,Phishing,1,2,6,41-60
35,Salary,1,573,31637,5097,316,2,15,IMPS,689,13,4,0,2.17,2.18,0,3,0,0,0,0,None,0,1,4,26-40
55,Savings,1,468,157918,48072,4887,2,17,UPI,2199,16,2,0,0.45,1.39,0,1,0,0,0,0,None,0,2,6,41-60
24,Savings,1,3883,52594,13692,1915,1,19,CASH_OUT,4341,19,0,0,2.27,8.25,0,1,0,0,1,0,None,0,2,2,18-25
65,Current,1,1164,472865,97758,9110,2,11,NEFT,2799,11,2,0,0.31,0.59,0,2,0,0,14,1,None,0,0,5,60+
35,Salary,3,1470,10528,3352,291,1,9,BILL_PAY,116,8,3,0,0.4,1.1,0,3,1,0,1,0,None,0,1,0,26-40
51,Savings,1,3829,99433,29818,2989,1,13,CASH_OUT,1068,10,0,0,0.36,1.07,0,1,0,0,1,0,None,0,2,2,41-60
44,Savings,3,3964,38136,10293,674,2,10,UPI,989,10,5,1,1.47,2.59,0,2,0,0,0,0,None,0,2,6,41-60
19,Current,3,322,226655,45919,3410,3,21,CASH_IN,5474,17,1,0,1.6,2.42,0,1,0,0,0,0,None,0,0,1,18-25
65,Savings,3,2119,174582,32501,4500,1,8,IMPS,7034,9,0,0,1.56,4.03,0,1,0,0,3,1,None,0,2,4,60+
47,Savings,3,3898,135234,47043,3672,1,21,UPI,1399,20,3,0,0.38,1.03,0,1,0,0,0,0,None,0,2,6,41-60
53,Current,2,4359,469963,31518,2771,1,13,IMPS,1324,11,1,0,0.48,0.28,0,2,0,0,1,0,None,0,0,4,41-60
55,Savings,2,3793,294706,62878,3869,2,19,UPI,52660,10,0,0,13.61,17.87,0,1,0,0,0,0,Phishing,1,2,6,41-60
42,Savings,2,4919,65029,7639,648,2,21,UPI,1400,19,6,1,2.16,2.15,1,2,0,0,0,0,None,0,2,6,41-60
60,Savings,1,4748,165759,26446,1437,1,12,BILL_PAY,3051,13,6,1,2.12,1.84,0,1,0,0,1,0,None,0,2,0,41-60
67,Current,3,1121,407455,87584,11531,5,14,CASH_OUT,20532,13,1,0,1.78,5.04,0,1,0,0,7,0,None,0,0,2,60+
59,Savings,2,1583,47931,8668,1616,2,20,IMPS,3340,21,3,0,2.07,6.97,0,3,0,0,2,0,None,0,2,4,41-60
49,Savings,2,4603,60339,12916,1395,1,8,UPI,2182,8,6,1,1.56,3.62,0,1,0,0,0,0,None,0,2,6,41-60
28,Savings,3,1543,196787,52623,6829,2,17,IMPS,11988,14,6,1,1.76,6.09,1,1,0,0,2,0,None,0,2,4,26-40
22,Savings,1,2295,30620,4649,924,2,12,IMPS,1354,13,2,0,1.46,4.42,0,2,1,0,1,0,None,0,2,4,18-25
35,Salary,3,3782,13762,3504,225,1,16,CASH_OUT,168,16,0,0,0.74,1.22,0,3,0,0,1,0,None,0,1,2,26-40
24,Savings,1,2757,193097,28150,2096,2,11,IMPS,4071,8,4,0,1.94,2.11,0,1,1,0,1,0,None,0,2,4,18-25
61,Current,3,1109,450977,107657,6481,1,16,UPI,5919,13,1,0,0.91,1.31,0,3,0,0,0,0,None,0,0,6,60+
37,Salary,2,1021,45706,14027,1929,1,9,UPI,1622,13,0,0,0.84,3.55,0,1,0,0,0,0,None,0,1,6,26-40
54,Current,1,230,208455,51779,6198,1,17,IMPS,134214,12,3,0,21.65,64.38,1,2,1,0,0,0,Unauthorized_Transfer,1,0,4,41-60
22,Salary,1,343,128382,25220,1317,5,21,IMPS,2439,21,0,0,1.85,1.9,0,1,0,0,3,0,None,0,1,4,18-25
47,Salary,1,2307,87873,23861,2953,4,17,CASH_OUT,4070,18,2,0,1.38,4.63,0,2,0,0,0,0,None,0,1,2,41-60
20,Salary,2,2911,118612,18406,1087,2,16,UPI,2596,17,0,0,2.39,2.19,0,1,0,0,2,0,None,0,1,6,18-25
60,Savings,3,1245,16193,4255,926,3,14,NEFT,2289,13,5,1,2.47,14.13,0,2,0,0,1,0,None,0,2,5,41-60
29,Salary,3,2090,125584,18571,1178,1,20,DEBIT_CARD,2913,17,0,0,2.47,2.32,0,3,0,0,0,0,None,0,1,3,26-40
50,Current,2,486,471428,39509,2602,2,17,UPI,1819,14,2,0,0.7,0.39,0,1,1,0,0,0,None,0,0,6,41-60
58,Salary,2,521,32437,10785,1680,1,19,CASH_OUT,1795,16,3,0,1.07,5.53,0,4,0,0,0,0,None,0,1,2,41-60
24,Salary,3,2174,87050,25624,2059,3,11,BILL_PAY,4485,13,5,1,2.18,5.15,0,3,0,0,0,0,None,0,1,0,18-25
46,Salary,1,3079,124645,8077,495,4,12,UPI,325,10,3,0,0.66,0.26,0,2,0,0,0,0,None,0,1,6,41-60
24,Salary,2,3008,113652,11198,1756,3,13,NEFT,2501,11,0,0,1.42,2.2,0,3,0,0,2,0,None,0,1,5,18-25
59,Salary,1,2383,61904,4103,512,1,14,CASH_OUT,482,13,3,0,0.94,0.78,0,1,0,0,0,0,None,0,1,2,41-60
31,Savings,2,3782,53146,8862,497,2,12,UPI,819,8,5,1,1.64,1.54,0,1,0,0,2,0,None,0,2,6,26-40
28,Savings,1,483,117079,34192,6777,1,19,UPI,16123,18,3,0,2.38,13.77,1,2,0,0,3,0,None,0,2,6,26-40
56,Current,3,3388,230262,34820,4849,2,12,NEFT,6279,13,1,0,1.29,2.73,0,1,0,0,1,0,None,0,0,5,41-60
35,Salary,1,230,155321,44003,4693,1,10,NEFT,5365,9,5,1,1.14,3.45,0,1,1,0,7,0,None,0,1,5,26-40
64,Current,3,3758,176568,17958,1763,2,17,CASH_OUT,20000,0,0,0,11.34,11.33,1,4,0,1,1,0,Card_Skimming,1,0,2,60+
60,Savings,3,389,35668,3772,219,2,18,DEBIT_CARD,375,16,5,1,1.7,1.05,0,4,0,0,1,0,None,0,2,3,41-60
69,Savings,3,3092,160359,19290,2290,1,18,UPI,1951,15,1,0,0.85,1.22,0,1,0,0,1,0,None,0,2,6,60+
36,Salary,1,3815,142474,33152,2167,4,18,IMPS,4709,18,3,0,2.17,3.31,0,1,0,0,0,0,None,0,1,4,26-40
51,Savings,1,4396,291412,65708,4922,3,15,UPI,220443,0,2,0,44.78,75.65,1,8,1,0,2,0,SIM_Swap,1,2,6,41-60
21,Savings,2,4813,54432,12702,1564,3,21,IMPS,1536,23,2,0,0.98,2.82,0,1,0,0,0,0,None,0,2,4,18-25
64,Current,1,440,259418,84960,13644,1,18,UPI,27142,18,2,0,1.99,10.46,0,2,1,0,1,0,None,0,0,6,60+
54,Salary,1,1063,113653,27901,2614,1,15,IMPS,3251,16,1,0,1.24,2.86,0,2,0,0,3,0,None,0,1,4,41-60
57,Savings,3,2894,118928,34179,2155,2,14,UPI,805,14,6,1,0.37,0.68,0,1,0,0,1,0,None,0,2,6,41-60
60,Salary,1,1328,94612,30726,1928,1,17,UPI,64681,22,6,1,33.53,68.36,1,5,0,0,2,0,SIM_Swap,1,1,6,41-60
41,Savings,3,2943,164301,15048,782,3,18,IMPS,309,20,6,1,0.39,0.19,0,1,1,0,2,0,None,0,2,4,41-60
24,Current,1,376,236289,57725,6050,2,21,BILL_PAY,5999,18,0,0,0.99,2.54,0,2,0,0,0,0,None,0,0,0,18-25
43,Savings,2,610,110462,28636,2184,3,16,UPI,3942,13,2,0,1.8,3.57,0,1,0,0,2,0,None,0,2,6,41-60
24,Savings,2,3036,10572,907,68,2,21,CASH_OUT,119,22,3,0,1.72,1.13,0,1,0,0,7,0,None,0,2,2,18-25
43,Salary,1,2245,69686,8894,491,1,12,UPI,721,12,0,0,1.47,1.03,0,2,0,0,1,0,None,0,1,6,41-60
53,Savings,1,677,63740,17343,1082,1,19,IMPS,50026,23,1,0,46.19,78.48,0,7,0,0,2,1,Account_Takeover,1,2,4,41-60
42,Savings,1,4131,85240,4679,492,1,10,IMPS,1140,9,4,0,2.31,1.34,0,1,0,0,1,0,None,0,2,4,41-60
35,Current,1,4329,206031,39358,2078,1,9,IMPS,86347,7,5,1,41.53,41.91,0,1,1,0,1,0,Unauthorized_Transfer,1,0,4,26-40
62,Savings,3,3272,14219,1260,86,1,8,IMPS,155,9,6,1,1.78,1.09,0,1,0,0,0,0,None,0,2,4,60+
22,Salary,2,4028,31467,2162,167,1,11,CASH_OUT,117,12,0,0,0.7,0.37,0,2,0,0,0,0,None,0,1,2,18-25
30,Savings,3,192,71738,18832,2063,3,17,NEFT,4797,16,5,1,2.32,6.69,0,2,0,0,1,0,None,0,2,5,26-40
47,Salary,2,1506,49220,7311,1084,3,16,UPI,1651,14,5,1,1.52,3.35,0,1,0,0,1,0,None,0,1,6,41-60
56,Salary,1,982,55378,13604,755,3,10,DEBIT_CARD,803,8,6,1,1.06,1.45,0,1,0,0,0,0,None,0,1,3,41-60
42,Savings,3,2396,16461,2964,159,2,15,IMPS,117,14,6,1,0.73,0.71,0,4,0,0,0,0,None,0,2,4,41-60
50,Savings,1,2638,35119,11066,2194,2,9,IMPS,24919,1,2,0,11.35,70.95,1,5,1,0,0,0,Account_Takeover,1,2,4,41-60
44,Current,2,4118,244533,85403,15585,1,10,UPI,61894,9,0,0,3.97,25.31,1,1,1,0,1,0,Phishing,1,0,6,41-60
31,Savings,1,1949,197589,39686,3866,1,8,NEFT,1959,5,0,0,0.51,0.99,0,1,0,0,2,0,None,0,2,5,26-40
66,Salary,1,1046,25469,5230,1167,1,20,CASH_IN,1058,20,0,0,0.91,4.15,0,3,0,0,1,0,None,0,1,1,60+
40,Savings,2,519,21046,2569,490,3,10,DEBIT_CARD,870,11,2,0,1.77,4.13,0,1,0,0,0,0,None,0,2,3,26-40
36,Savings,3,500,24454,3860,606,4,18,IMPS,1252,20,3,0,2.06,5.12,0,3,0,0,0,0,None,0,2,4,26-40
31,Current,1,2192,274765,44536,2361,2,17,DEBIT_CARD,3008,16,1,0,1.27,1.09,0,2,0,0,1,0,None,0,0,3,26-40
33,Savings,1,940,161251,42121,3221,2,21,UPI,5930,23,2,0,1.84,3.68,0,1,1,0,7,0,None,0,2,6,26-40
23,Salary,2,946,142293,42640,3854,1,10,DEBIT_CARD,5930,9,1,0,1.54,4.17,0,1,0,0,0,0,None,0,1,3,18-25
20,Salary,3,772,169415,11576,847,3,12,UPI,2086,13,6,1,2.46,1.23,1,2,0,0,0,0,None,0,1,6,18-25
61,Savings,1,2838,99233,15267,1203,3,21,IMPS,1648,22,5,1,1.37,1.66,0,1,0,0,0,0,None,0,2,4,60+
41,Savings,1,3174,75612,20099,1683,3,19,IMPS,56818,3,0,0,33.74,75.14,1,7,1,0,2,1,Account_Takeover,1,2,4,41-60
21,Current,1,2648,259138,68910,4236,2,11,UPI,10435,11,1,0,2.46,4.03,0,3,1,0,0,0,None,0,0,6,18-25
30,Savings,1,301,68526,16882,2562,1,8,CASH_OUT,5740,10,0,0,2.24,8.38,0,1,0,0,0,0,None,0,2,2,26-40
54,Savings,1,1370,76101,15541,850,4,9,IMPS,1562,6,3,0,1.84,2.05,0,1,0,0,2,0,None,0,2,4,41-60
35,Savings,2,4900,190896,54018,7180,2,18,UPI,166553,23,2,0,23.19,87.25,1,10,1,0,3,0,SIM_Swap,1,2,6,26-40
25,Salary,3,3013,59203,6544,344,3,17,CASH_OUT,729,14,1,0,2.11,1.23,0,1,0,0,0,0,None,0,1,2,18-25
25,Savings,2,3595,24929,3484,247,1,8,IMPS,451,9,2,0,1.82,1.81,0,1,0,0,0,0,None,0,2,4,18-25
31,Salary,2,1320,20427,2481,205,2,8,BILL_PAY,224,5,3,0,1.09,1.1,0,1,0,0,0,0,None,0,1,0,26-40
56,Current,2,1718,197855,58233,3257,1,16,DEBIT_CARD,4662,17,5,1,1.43,2.36,0,1,0,0,0,0,None,0,0,3,41-60
43,Savings,2,3920,15691,3913,202,2,14,NEFT,250,14,0,0,1.23,1.59,0,1,0,0,1,0,None,0,2,5,41-60
33,Salary,1,786,27394,8592,1623,2,14,IMPS,2798,15,2,0,1.72,10.21,0,3,0,0,7,0,None,0,1,4,26-40
55,Savings,1,70,98676,32675,3618,2,20,NEFT,8245,17,1,0,2.28,8.36,0,1,0,0,1,0,None,0,2,5,41-60
25,Savings,3,1182,146189,17308,1004,1,20,UPI,887,19,6,1,0.88,0.61,0,1,0,0,0,0,None,0,2,6,18-25
57,Salary,2,603,142308,12170,1455,3,15,CASH_OUT,898,14,5,1,0.62,0.63,0,2,0,0,1,0,None,0,1,2,41-60
55,Salary,1,2576,126654,28248,5188,5,8,CASH_IN,4081,7,4,0,0.79,3.22,0,1,0,0,0,0,None,0,1,1,41-60
30,Savings,2,2447,26431,8096,493,5,14,CASH_OUT,1209,12,5,1,2.45,4.57,0,2,1,0,3,0,None,0,2,2,26-40
18,Savings,2,4123,142657,27662,6355,2,12,BILL_PAY,12860,11,3,0,2.02,9.01,0,1,0,0,1,0,None,0,2,0,18-25
56,Savings,1,1027,180246,43533,2490,2,8,DEBIT_CARD,4138,8,6,1,1.66,2.3,0,1,0,0,7,0,None,0,2,3,41-60
68,Savings,1,1736,48707,13399,1324,3,13,UPI,2888,14,0,0,2.18,5.93,0,1,0,0,1,0,None,0,2,6,60+
38,Current,2,3612,248289,15427,935,5,17,UPI,1450,18,4,0,1.55,0.58,0,4,0,0,2,0,None,0,0,6,26-40
61,Savings,2,80,90873,30137,2889,2,8,NEFT,5208,9,6,1,1.8,5.73,0,2,0,0,2,0,None,0,2,5,60+
45,Savings,3,2236,191822,25635,1426,1,12,UPI,3328,13,4,0,2.33,1.73,0,1,0,0,1,0,None,0,2,6,41-60
55,Salary,1,4923,210388,52006,2888,2,18,NEFT,201278,0,0,0,50.0,95.67,1,5,1,0,1,0,Account_Takeover,1,1,5,41-60
37,Savings,1,2055,162942,29303,2804,1,16,UPI,3335,15,4,0,1.19,2.05,0,1,0,0,1,0,None,0,2,6,26-40
33,Savings,2,4673,105207,24956,1576,4,16,IMPS,2359,16,5,1,1.5,2.24,0,2,0,0,1,0,None,0,2,4,26-40
22,Savings,2,221,166950,41457,2229,1,13,UPI,2756,11,0,0,1.24,1.65,0,2,0,0,0,0,None,0,2,6,18-25
66,Savings,3,929,100085,19151,1720,1,12,NEFT,1562,14,6,1,0.91,1.56,0,1,0,0,0,0,None,0,2,5,60+
54,Salary,1,2414,98683,7690,779,3,17,DEBIT_CARD,10000,3,5,1,12.82,10.13,1,2,1,1,2,1,Card_Skimming,1,1,3,41-60
29,Salary,3,3400,118826,30597,2987,3,12,IMPS,6732,13,6,1,2.25,5.67,0,1,0,0,1,1,None,0,1,4,26-40
22,Savings,3,2735,141829,31710,1968,1,17,NEFT,3839,13,0,0,1.95,2.71,0,1,0,0,0,0,None,0,2,5,18-25
49,Salary,2,1199,99700,6779,1603,1,14,DEBIT_CARD,1212,12,4,0,0.76,1.22,0,3,0,0,7,0,None,0,1,3,41-60
63,Savings,3,4205,251334,46887,11224,1,15,CASH_OUT,25000,0,3,0,2.23,9.95,1,5,0,1,0,0,Card_Skimming,1,2,2,60+
23,Savings,3,4399,186518,41878,8555,2,13,NEFT,20871,16,3,0,2.44,11.19,0,1,0,0,0,0,None,0,2,5,18-25
44,Savings,1,415,259684,57574,10742,1,19,IMPS,153767,0,3,0,14.31,59.21,1,11,1,0,1,0,SIM_Swap,1,2,4,41-60
33,Current,1,2875,406725,37764,7405,2,8,CASH_OUT,6605,7,3,0,0.89,1.62,0,1,0,0,2,0,None,0,0,2,26-40
33,Savings,2,4834,117903,26252,1881,2,12,CASH_OUT,642,10,0,0,0.34,0.54,0,2,0,0,1,1,None,0,2,2,26-40
58,Salary,2,3144,158441,23402,2107,3,8,NEFT,2265,9,4,0,1.07,1.43,0,2,0,0,0,0,None,0,1,5,41-60
25,Current,3,1615,100283,20553,1418,4,12,IMPS,494,15,5,1,0.35,0.49,0,1,0,0,3,0,None,0,0,4,18-25
50,Savings,2,3500,165192,49757,3633,2,13,IMPS,1845,15,3,0,0.51,1.12,0,1,0,0,0,0,None,0,2,4,41-60
55,Savings,1,629,92462,25801,1345,2,16,IMPS,2736,12,5,1,2.03,2.96,0,1,0,0,1,0,None,0,2,4,41-60
52,Savings,1,4028,86375,24988,1784,2,16,NEFT,41208,6,3,0,23.09,47.71,1,1,1,0,1,0,Unauthorized_Transfer,1,2,5,41-60
47,Savings,3,2945,125687,43986,2794,1,12,DEBIT_CARD,885,8,5,1,0.32,0.7,0,2,0,0,3,0,None,0,2,3,41-60
38,Savings,2,3348,23159,1620,87,1,10,UPI,129,7,6,1,1.47,0.56,0,2,0,0,0,0,None,0,2,6,26-40
56,Salary,2,2537,116482,28953,2994,3,17,CASH_OUT,2808,18,0,0,0.94,2.41,0,4,0,0,0,0,None,0,1,2,41-60
61,Savings,2,2385,13387,1930,195,1,14,UPI,131,13,3,0,0.67,0.98,0,3,1,0,1,0,None,0,2,6,60+
32,Savings,1,2561,183538,46483,3276,1,13,UPI,3837,11,0,0,1.17,2.09,0,1,0,0,1,0,None,0,2,6,26-40
48,Savings,1,3159,63776,12477,643,1,13,NEFT,47246,16,2,0,50.0,74.08,0,2,1,0,1,0,Unauthorized_Transfer,1,2,5,41-60
67,Current,2,2557,274629,67144,4858,3,11,IMPS,3716,11,4,0,0.76,1.35,0,2,0,0,2,0,None,0,0,4,60+
40,Savings,2,4617,71670,6110,386,5,21,CASH_IN,684,18,2,0,1.77,0.95,0,2,0,0,0,0,None,0,2,1,26-40
36,Current,2,2429,454056,38294,2033,3,15,NEFT,1046,17,1,0,0.51,0.23,1,1,0,0,0,0,None,0,0,5,26-40
44,Current,1,3827,284404,61628,3500,1,20,BILL_PAY,6093,19,5,1,1.74,2.14,0,3,0,0,7,0,None,0,0,0,41-60
27,Current,1,2609,409222,139696,14888,1,12,CASH_IN,16944,12,5,1,1.14,4.14,0,1,0,0,0,0,None,0,0,1,26-40
41,Salary,2,4380,91973,15040,1184,2,13,IMPS,1326,11,1,0,1.12,1.44,1,2,0,0,2,0,None,0,1,4,41-60
53,Savings,1,2576,116402,30341,2908,2,11,CASH_OUT,2105,9,4,0,0.72,1.81,0,1,0,0,0,0,None,0,2,2,41-60
30,Savings,1,1838,169105,47998,2975,1,16,UPI,4006,20,2,0,1.35,2.37,1,1,0,0,1,0,None,0,2,6,26-40
57,Current,1,2213,399244,137148,10006,2,18,CASH_OUT,14818,16,3,0,1.48,3.71,0,2,0,0,0,0,None,0,0,2,41-60
40,Savings,1,1787,145710,10264,1134,2,19,IMPS,80354,2,0,0,50.0,55.15,1,5,0,0,0,0,SIM_Swap,1,2,4,26-40
57,Salary,1,3397,157421,46158,3752,1,16,CASH_OUT,5691,16,3,0,1.52,3.62,0,2,0,0,0,0,None,0,1,2,41-60
69,Current,2,600,295396,92509,4885,1,20,CASH_OUT,3862,21,6,1,0.79,1.31,0,1,0,0,0,0,None,0,0,2,60+
34,Savings,3,3824,197821,43402,5182,3,20,IMPS,12452,20,0,0,2.4,6.29,0,1,1,0,1,0,None,0,2,4,26-40
57,Savings,1,2831,103672,14625,3406,1,15,IMPS,6357,13,2,0,1.87,6.13,0,3,0,0,0,0,None,0,2,4,41-60
55,Savings,1,2557,210802,63416,6198,2,18,UPI,163742,22,2,0,26.41,77.68,0,8,0,0,2,0,SIM_Swap,1,2,6,41-60
50,Savings,1,4624,21533,3387,180,1,13,CASH_OUT,371,13,2,0,2.05,1.72,0,2,0,0,3,0,None,0,2,2,41-60
41,Salary,1,3635,77030,12130,1332,5,13,NEFT,826,8,6,1,0.62,1.07,0,3,0,0,0,0,None,0,1,5,41-60
53,Savings,1,4351,113219,34294,1890,3,17,UPI,88279,1,2,0,46.68,77.97,1,5,1,0,0,0,SIM_Swap,1,2,6,41-60
27,Salary,2,60,142065,45864,2647,1,14,UPI,5704,14,4,0,2.15,4.02,0,1,0,0,0,0,None,0,1,6,26-40
37,Savings,2,441,67405,15658,894,2,19,UPI,3539,15,6,1,3.95,5.25,0,1,1,0,1,0,Phishing,1,2,6,26-40
24,Savings,2,1371,134464,7705,1080,2,14,BILL_PAY,1519,12,6,1,1.41,1.13,0,1,0,0,1,0,None,0,2,0,18-25
28,Current,3,4687,455739,35910,2222,2,15,UPI,1765,12,6,1,0.79,0.39,0,1,1,0,0,0,None,0,0,6,26-40
46,Salary,2,867,77976,8910,2012,1,21,DEBIT_CARD,1324,22,6,1,0.66,1.7,0,3,0,0,3,0,None,0,1,3,41-60
61,Salary,1,3682,88410,4997,368,1,10,BILL_PAY,437,6,2,0,1.18,0.49,0,2,0,0,1,0,None,0,1,0,60+
42,Current,2,807,430456,119676,15028,2,9,NEFT,13368,11,1,0,0.89,3.11,0,3,0,0,0,0,None,0,0,5,41-60
55,Savings,2,670,126496,21695,1546,1,15,UPI,2665,11,5,1,1.72,2.11,0,1,0,0,2,0,None,0,2,6,41-60
23,Savings,2,134,12747,2645,331,1,16,NEFT,624,12,0,0,1.88,4.89,0,2,0,0,3,0,None,0,2,5,18-25
65,Salary,1,543,105419,10757,1394,3,12,CASH_OUT,2073,9,0,0,1.49,1.97,0,1,0,0,1,0,None,0,1,2,60+
56,Salary,3,1492,52672,3384,682,3,14,NEFT,421,14,4,0,0.62,0.8,0,4,0,0,0,0,None,0,1,5,41-60
59,Salary,1,191,118527,30694,1654,2,14,UPI,3522,17,4,0,2.13,2.97,0,2,0,0,1,0,None,0,1,6,41-60
28,Current,3,2621,132060,15816,970,2,15,BILL_PAY,2003,14,4,0,2.06,1.52,0,1,0,0,1,0,None,0,0,0,26-40
18,Current,1,202,131641,16377,1155,2,8,NEFT,1606,10,6,1,1.39,1.22,0,2,0,0,7,0,None,0,0,5,18-25
53,Savings,1,359,100575,24605,1676,2,15,UPI,2072,12,1,0,1.24,2.06,0,3,0,0,0,0,None,0,2,6,41-60
45,Savings,1,2648,109565,14310,2248,2,14,UPI,3739,14,0,0,1.66,3.41,0,1,1,0,3,0,None,0,2,6,41-60
36,Savings,2,3982,83076,25590,3928,3,14,IMPS,60649,1,1,0,15.44,73.0,1,3,1,0,0,1,Account_Takeover,1,2,4,26-40
52,Savings,2,2298,91677,11476,2617,1,15,NEFT,73772,1,5,1,28.18,80.47,1,6,1,0,0,0,Account_Takeover,1,2,5,41-60
46,Savings,1,241,135421,26541,2262,1,12,UPI,8522,19,5,1,3.77,6.29,1,2,1,0,1,0,Phishing,1,2,6,41-60
58,Salary,1,295,74339,6233,1198,2,18,NEFT,897,18,1,0,0.75,1.21,0,1,0,0,1,0,None,0,1,5,41-60
48,Salary,1,4339,96319,18962,1089,3,18,IMPS,1579,18,0,0,1.45,1.64,0,1,0,0,1,0,None,0,1,4,41-60
26,Savings,1,803,76346,18628,1077,5,16,UPI,2534,14,6,1,2.35,3.32,0,1,0,0,3,0,None,0,2,6,26-40
68,Salary,3,2132,177521,57059,4908,4,19,BILL_PAY,2823,18,3,0,0.58,1.59,0,2,0,0,1,0,None,0,1,0,60+
41,Savings,2,4360,155544,43819,5682,3,16,IMPS,108492,1,5,1,19.09,69.75,1,7,1,0,0,0,Account_Takeover,1,2,4,41-60
31,Current,3,3012,283680,62236,3367,2,8,IMPS,6080,7,5,1,1.81,2.14,0,1,0,0,1,0,None,0,0,4,26-40
27,Savings,3,2705,183813,58684,3717,1,10,UPI,8909,12,6,1,2.4,4.85,0,1,0,0,7,0,None,0,2,6,26-40
37,Current,3,2057,324414,59701,3508,2,21,UPI,7920,21,2,0,2.26,2.44,0,1,0,0,0,0,None,0,0,6,26-40
63,Salary,1,1658,72203,10581,691,2,15,UPI,1141,14,0,0,1.65,1.58,0,3,0,0,1,0,None,0,1,6,60+
62,Salary,1,2870,81033,4668,671,3,9,UPI,1260,9,2,0,1.88,1.55,0,1,0,0,0,0,None,0,1,6,60+
48,Savings,3,2020,184485,54619,4690,2,15,UPI,22822,12,3,0,4.87,12.37,0,2,0,0,0,0,Phishing,1,2,6,41-60
40,Savings,2,4790,98521,6979,544,1,9,NEFT,75006,11,5,1,50.0,76.13,0,2,0,0,0,1,Unauthorized_Transfer,1,2,5,26-40
29,Current,2,2904,474057,36994,2206,2,15,UPI,2318,16,0,0,1.05,0.49,0,1,0,0,0,1,None,0,0,6,26-40
40,Salary,1,331,150273,9204,539,1,16,NEFT,1119,15,6,1,2.07,0.74,0,1,0,0,7,0,None,0,1,5,26-40
40,Savings,2,3429,2582,600,44,4,19,UPI,54,20,3,0,1.2,2.09,0,3,0,0,7,0,None,0,2,6,26-40
53,Salary,3,2525,131367,31811,2281,1,8,UPI,1245,4,3,0,0.55,0.95,0,4,0,0,2,0,None,0,1,6,41-60
68,Savings,2,1764,189250,12485,1090,4,12,UPI,479,12,6,1,0.44,0.25,0,1,0,0,0,0,None,0,2,6,60+
55,Salary,1,1546,184008,13986,1859,1,16,NEFT,652,18,2,0,0.35,0.35,0,1,0,0,2,0,None,0,1,5,41-60
22,Savings,1,4100,105619,17762,1410,3,17,NEFT,1054,17,4,0,0.75,1.0,0,1,0,0,1,0,None,0,2,5,18-25
38,Salary,3,1769,35157,8182,580,3,17,CASH_OUT,577,18,4,0,0.99,1.64,0,1,0,0,0,0,None,0,1,2,26-40
20,Salary,3,1303,129413,40503,2563,3,20,CASH_IN,6372,18,6,1,2.49,4.92,0,4,0,0,0,0,None,0,1,1,18-25
40,Salary,1,4891,125237,22728,3310,2,21,UPI,2066,23,6,1,0.62,1.65,0,1,0,0,2,1,None,0,1,6,26-40
37,Salary,1,1396,280224,26814,1430,1,10,IMPS,207402,22,4,0,50.0,74.01,1,5,1,0,0,0,Account_Takeover,1,1,4,26-40
47,Savings,1,3161,116169,29123,1601,3,15,DEBIT_CARD,601,14,6,1,0.38,0.52,0,2,0,0,1,0,None,0,2,3,41-60
